customer_id,tbl_loan_id,pseudo_disb_date,num_previous_loans,avg_time_bw_loans,avg_past_amount,avg_past_daily_burden,std_past_amount,std_past_daily_burden,trend_in_amount,trend_in_burden,Total_Amount,daily_burden,amount_ratio,burden_ratio,amount_bucket,burden_percentile,borrower_history_strength,month,quarter,week_of_year,days_to_salary_day,days_to_local_festival,account_age_days,loan_frequency_per_year,latest_amount_ma3,target
100464,255102.0,2023-09-07,18,4.0,38502.61111111111,5598.79365079365,34654.29804373941,4963.251565053858,2053.8194014447886,316.9031402034499,19560.0,3619.714285714286,0.5080174937630493,0.6465168233519694,q4,0.9170754806326357,0.5150021199252979,9,3,36,18,96,68,102.05514705882352,80312.0,1
100613,217667.0,2023-07-01,0,,,,,,,,31730.0,4615.571428571428,1.0,1.0,q4,0.9422293777819869,0.3,7,3,26,24,164,0,0.0,,0
100613,228460.0,2023-07-01,1,,31730.0,4615.571428571428,0.0,0.0,,,21432.0,3103.1428571428573,0.6754491017964072,0.6723204060788016,q4,0.8947059380623165,0.3013157894736842,7,3,26,24,164,0,0.0,31730.0,0
100613,258261.0,2023-09-05,2,0.0,26581.0,3859.357142857143,5149.0,756.2142857142857,-10298.0,-1512.4285714285727,41504.0,6007.857142857143,1.5614160490575975,1.5566989320945384,q4,0.9611705653944502,0.00019126753301484798,9,3,36,20,98,66,16.602272727272727,26581.0,0
100613,270039.0,2023-09-06,3,33.0,31555.333333333332,4575.52380952381,8195.290409063544,1186.1827091561963,4887.000000000003,696.1428571428575,41640.0,6046.0,1.319586757653223,1.3213787648564825,q4,0.9616819774599867,0.5941459513354715,9,3,36,19,97,67,21.80597014925373,31555.333333333332,0
100613,249246.0,2023-09-07,4,22.333333333333332,34076.5,4943.142857142857,8333.122629002888,1208.595613570915,4980.199999999993,719.599999999999,37714.0,5486.571428571428,1.1067451176030403,1.109935841858852,q4,0.9549199734823374,0.5979977948113308,9,3,36,18,96,68,26.856617647058822,34858.666666666664,0
100613,283655.0,2023-10-02,5,17.0,34804.0,5051.828571428572,7594.06157467794,1102.6391176053337,3217.5999999999976,468.48571428571404,35538.0,5175.428571428572,1.0210895299390874,1.0244663884081575,q4,0.9506203238943082,0.5669505048816144,10,4,40,23,71,93,23.56451612903226,40286.0,0
100613,288756.0,2023-10-04,6,18.6,34926.333333333336,5072.428571428572,6937.792868693104,1007.6206229171229,1943.485714285714,285.36326530612257,28532.0,4149.285714285715,0.8169194208763206,0.818007716788239,q4,0.9325125485367932,0.505353750169959,10,4,40,21,69,95,26.913157894736845,38297.333333333336,0
100613,300316.0,2023-11-02,7,15.833333333333334,34012.857142857145,4940.551020408164,6801.725063300832,987.2217028335659,529.5714285714296,79.4438775510207,29245.0,4248.571428571428,0.8598219160821537,0.8599387823385807,q4,0.9346244909555829,0.37305451990132166,11,4,44,23,40,124,23.564516129032256,33928.0,0
102250,222864.0,2023-07-01,0,,,,,,,,11953.0,1707.5714285714287,1.0,1.0,q4,0.7838999905294062,0.3,7,3,26,24,164,0,0.0,,0
102250,228287.0,2023-07-01,1,,11953.0,1707.5714285714287,0.0,0.0,,,9442.0,1348.857142857143,0.7899272149251234,0.7899272149251234,q3,0.7146604792120466,0.3013157894736842,7,3,26,24,164,0,0.0,11953.0,0
102250,223862.0,2023-07-03,2,0.0,10697.5,1528.2142857142858,1255.5,179.3571428571429,-2511.000000000001,-358.7142857142863,7757.0,1108.142857142857,0.7251226922178079,0.7251226922178079,q3,0.6550146794203997,0.07619042937376852,7,3,27,22,162,2,547.875,10697.5,0
102250,225736.0,2023-07-05,3,1.0,9717.333333333334,1388.1904761904761,1724.0379603967222,246.29113719953173,-2097.9999999999986,-299.7142857142857,12296.0,1756.5714285714287,1.2653677277716795,1.2653677277716795,q4,0.7912207595416233,0.10049819571687597,7,3,27,20,160,4,365.25,9717.333333333334,0
102250,215767.0,2023-07-06,4,1.3333333333333333,10362.0,1480.2857142857142,1864.4075466485326,266.3439352355047,-65.60000000000257,-9.37142857142881,6636.0,948.0,0.6404169079328315,0.6404169079328316,q3,0.5984184108343593,0.29753745669976256,7,3,27,19,159,5,365.25,9831.666666666666,0
102250,215770.0,2023-07-06,5,1.25,9616.8,1373.8285714285714,2236.538521912824,319.5055031304035,-778.0000000000011,-111.14285714285738,6527.0,932.4285714285714,0.6787080941685384,0.6787080941685384,q3,0.5915617009186476,0.21720838732453637,7,3,27,19,159,5,438.3,8896.333333333334,0
102250,221066.0,2023-07-06,6,1.0,9101.833333333334,1300.2619047619048,2344.008064311118,334.85829490158835,-885.9714285714296,-126.56734693877553,5249.0,749.8571428571429,0.5766970024354068,0.5766970024354068,q3,0.5111847712851596,0.20655005876825785,7,3,27,19,159,5,511.35,8486.333333333334,0
102250,216451.0,2023-07-07,7,0.8333333333333334,8551.42857142857,1221.6326530612246,2554.8259575692014,364.9751367956003,-966.5357142857134,-138.07653061224477,12955.0,1850.7142857142858,1.5149515536251255,1.5149515536251252,q4,0.8031063547684439,0.1989509600077748,7,3,27,18,158,6,487.0,6137.333333333333,0
102250,234297.0,2023-08-02,8,0.8571428571428571,9101.875,1300.267857142857,2798.6036892305774,399.80052703293967,-277.39285714285626,-39.6275510204081,6499.0,928.4285714285714,0.7140287028771545,0.7140287028771545,q3,0.5897433469078511,0.2774138239065764,8,3,31,23,132,32,102.7265625,8243.666666666666,0
102250,239037.0,2023-08-03,9,4.0,8812.666666666666,1258.952380952381,2762.439461377892,394.6342087682703,-367.6999999999992,-52.52857142857136,5298.0,761.4285714285714,0.6011801195249263,0.6048112565246994,q3,0.519499952647031,0.26788996973262375,8,3,31,22,131,33,110.68181818181817,8234.333333333334,0
102250,244082.0,2023-08-03,10,3.6666666666666665,8461.2,1209.2,2824.840519392201,403.03875440337055,-459.1272727272731,-65.34025974025974,9487.0,1355.2857142857142,1.1212357585212498,1.12081187089457,q3,0.7160715976891752,0.2583521266584693,8,3,31,22,131,33,121.74999999999999,8250.666666666666,0
102250,245976.0,2023-08-05,11,3.3,8554.454545454546,1222.4805194805194,2709.4757078760176,386.5703884222445,-297.7181818181821,-42.36493506493502,17086.0,2440.8571428571427,1.9973219694151902,1.9966429762777405,q4,0.8594090349464911,0.27857382580352874,8,3,31,20,129,35,125.22857142857143,7094.666666666667,0
102250,233335.0,2023-08-07,12,3.1818181818181817,9265.416666666666,1324.0119047619048,3505.6562262134157,500.3783108208321,99.12237762237778,14.27222777222779,16813.0,2401.8571428571427,1.814597292800288,1.8140751863474107,q4,0.8565205038355905,0.3279101189493476,8,3,32,18,127,37,128.3310810810811,10623.666666666666,0
102250,233339.0,2023-08-07,13,3.0833333333333335,9846.0,1406.923076923077,3922.9063009653755,560.008680733864,326.70329670329704,46.747252747252695,6499.0,928.4285714285714,0.6600650010156409,0.6599000234320082,q3,0.5897433469078511,0.35690359514665354,8,3,32,18,127,37,138.2027027027027,14462.0,0
102250,241819.0,2023-08-07,14,2.8461538461538463,9606.92857142857,1372.7448979591838,3877.239048311969,553.5295393725019,165.7340659340656,23.726530612244822,8998.0,1285.4285714285713,0.9366156865952401,0.9363928966988528,q3,0.6996969409982006,0.3387790482624792,8,3,32,18,127,37,148.07432432432432,13466.0,0
102250,260470.0,2023-09-01,15,2.642857142857143,9566.333333333334,1366.9238095238095,3748.847212440409,535.2037106393099,119.43571428571451,17.094897959183687,9796.0,1416.4285714285713,1.0240078051500052,1.0362161823210962,q3,0.7284970167629511,0.33447651875452233,9,3,35,24,102,62,94.25806451612902,10770.0,0
102250,265799.0,2023-09-01,16,4.133333333333334,9580.6875,1370.017857142857,3630.2314099577384,518.3472972819379,103.4250000000002,15.170168067226905,12214.0,1766.0,1.2748563190272098,1.2890342930879422,q4,0.7926792309877829,0.33403049887752057,9,3,35,24,102,62,100.14919354838709,8431.0,0
102250,257323.0,2023-09-04,17,3.875,9735.588235294117,1393.310924369748,3575.9302707181055,511.42942405284094,137.8210784313726,20.40616246498603,17589.0,2512.714285714286,1.80667049333857,1.803412462908012,q4,0.8639549199734823,0.339808971850591,9,3,36,21,99,65,101.14615384615385,10336.0,0
102250,252984.0,2023-09-05,18,3.823529411764706,10171.888888888889,1455.5,3913.178175358077,559.2639097495021,253.83900928792553,36.822792274804655,18216.0,2618.0,1.7908178312779228,1.7986946066643765,q4,0.8702149824794014,0.3555317248401307,9,3,36,20,98,66,105.14772727272727,13199.666666666666,0
102250,273491.0,2023-10-02,19,3.6666666666666665,10595.263157894737,1516.6842105263158,4211.109340555806,603.0732598742851,342.775438596491,49.65463659147867,6957.0,993.8571428571429,0.6566141771397348,0.6552828439561965,q3,0.6150487735581021,0.36803590600588254,10,4,40,23,71,93,78.54838709677419,16006.333333333334,0
102250,280451.0,2023-10-04,20,4.894736842105263,10413.35,1490.542857142857,4180.3738262863535,598.7457939011226,241.83233082706727,35.092158968850676,11009.0,1591.857142857143,1.0572006126750757,1.067971400640227,q3,0.7643242731319254,0.35691758024730946,10,4,40,21,69,95,80.73947368421052,14254.0,0
102250,284665.0,2023-10-04,21,4.75,10441.714285714286,1495.3673469387754,4081.598719722891,584.7142692126234,216.5909090909092,31.622634508348824,7099.0,1020.2857142857143,0.6798692059322498,0.682297708569323,q3,0.6247182498342646,0.3552509508838791,10,4,40,21,69,95,84.5842105263158,12060.666666666666,0
102250,288665.0,2023-10-04,22,4.523809523809524,10289.772727272728,1473.7727272727273,4048.0873815108184,579.7785493991622,148.70299265951448,21.86456400742117,3749.0,539.4285714285714,0.3643423522915516,0.3660188314291883,q2,0.3855099914764656,0.3480780743062463,10,4,40,21,69,95,88.42894736842106,8355.0,0
102250,272233.0,2023-10-07,23,4.318181818181818,10005.391304347826,1433.1490683229815,4177.766646334945,598.1926468369809,59.019762845849755,8.97557876905702,18045.0,2593.4285714285716,1.8035276633467174,1.8096014076632703,q4,0.8687754522208543,0.3380267577124784,10,4,40,18,66,98,89.44897959183673,7285.666666666667,0
102250,286545.0,2023-10-07,24,4.260869565217392,10340.375,1481.4940476190477,4394.020822023379,629.8262663742354,132.3334782608692,19.501304347826064,21263.0,3074.285714285714,2.05630840274168,2.075125255633992,q4,0.8930959371152571,0.34876347947512976,10,4,40,18,66,98,93.17602040816327,9631.0,0
102250,296240.0,2023-11-01,25,4.083333333333333,10777.28,1545.2057142857143,4807.950261972352,691.5447317773302,217.88846153846148,31.953846153846126,21262.0,3111.285714285714,1.9728540039787403,2.0135090658294224,q4,0.8951605265650157,0.36118857104365215,11,4,44,24,41,123,77.20731707317073,14352.333333333334,0
102250,301098.0,2023-11-03,26,4.92,11180.538461538461,1605.4395604395604,5127.643575087498,741.9861196566092,283.2916239316241,41.78871794871795,12529.0,1822.5714285714287,1.1206079244841656,1.1352476128546494,q4,0.8,0.3711901158384221,11,4,44,22,39,125,78.894,20190.0,0
102250,294764.0,2023-11-04,27,4.8076923076923075,11230.481481481482,1613.4814814814815,5038.231416401258,729.2697650709465,263.64102564102564,39.03462410605267,16668.0,2395.5714285714284,1.4841750131091638,1.4847219853876725,q4,0.8561606212709537,0.37016025081982007,11,4,44,21,38,126,81.16666666666667,18351.333333333332,0
102250,305588.0,2023-11-06,28,4.666666666666667,11424.67857142857,1641.4132653061224,5049.301946475738,730.6882287724342,276.5465243568694,40.77554930017984,5069.0,737.4285714285714,0.4436886314400843,0.4492644156199393,q2,0.4995548820911071,0.3732242681476396,11,4,45,19,36,128,82.751953125,16819.666666666668,0
102250,299416.0,2023-11-07,29,4.571428571428571,11205.51724137931,1610.2413793103449,5095.211867414413,736.6830945858777,205.05960591132998,30.463617171006312,8519.0,1217.0,0.7602504923682916,0.7557873096772811,q3,0.6839473434984373,0.36539230004655066,11,4,45,18,35,129,84.94186046511628,11422.0,0
104623,247923.0,2023-08-01,0,,,,,,,,4500.0,647.4285714285714,1.0,1.0,q2,0.4415664362155507,0.3,8,3,31,24,133,0,0.0,,0
104623,247925.0,2023-08-01,1,,4500.0,647.4285714285714,0.0,0.0,,,2878.0,414.14285714285717,0.6395555555555555,0.6396734333627537,q2,0.32233166019509424,0.3013157894736842,8,3,31,24,133,0,0.0,4500.0,0
104623,244905.0,2023-08-04,2,0.0,3689.0,530.7857142857143,811.0,116.64285714285715,-1622.0000000000007,-233.28571428571442,4500.0,647.4285714285714,1.2198427758200054,1.219755080069977,q2,0.4415664362155507,0.13415914792726183,8,3,31,21,130,3,365.25,3689.0,0
104623,241086.0,2023-08-05,3,1.5,3959.3333333333335,569.6666666666666,764.6181327230533,109.97194035025066,5.778889673504474e-13,6.31068819946534e-14,36207.0,5266.285714285715,9.144721333557838,9.244503886984871,q4,0.9520219717776305,0.3039473684210527,8,3,31,20,129,4,365.25,3959.3333333333335,0
104623,256579.0,2023-09-02,4,1.3333333333333333,12021.25,1743.8214285714287,13979.341246550212,2035.9245038702159,9674.300000000001,1408.9857142857145,11288.0,1622.2857142857142,0.9390038473536446,0.9303049542261452,q4,0.7700066294156643,0.6102018055890025,9,3,35,23,101,32,57.0703125,14528.333333333334,0
104623,261637.0,2023-09-02,5,8.0,11874.6,1719.514285714286,12506.942481677926,1821.6350395023856,4690.500000000001,680.1857142857143,18966.0,2792.0,1.597190642211106,1.6237143379359618,q4,0.8791646936262904,0.5975846403170468,9,3,35,23,101,32,68.484375,17331.666666666668,0
104623,257583.0,2023-09-04,6,6.4,13056.5,1898.2619047619048,11719.106048813337,1710.2773861360458,3693.342857142856,541.8897959183672,21090.0,3049.285714285714,1.6152874047409336,1.606356692212174,q4,0.8918458187328345,0.583338302417161,9,3,36,21,99,34,75.19852941176471,22153.666666666668,0
104623,253856.0,2023-09-06,7,5.666666666666667,14204.142857142857,2062.6938775510203,11208.046936128032,1633.8334903591233,3169.0714285714284,462.0051020408163,18399.0,2644.285714285714,1.2953263132486499,1.281957416495172,q4,0.8715882185813051,0.5702316884766695,9,3,36,19,97,36,81.16666666666666,17114.666666666668,0
104623,275166.0,2023-10-04,8,5.142857142857143,14728.5,2135.3928571428573,10575.558117659795,1540.3672878172763,2462.2857142857138,356.469387755102,32712.0,4815.428571428572,2.221000101843365,2.2550551086283885,q4,0.9458660858035799,0.5411623558152876,10,4,40,21,69,64,51.36328125,19485.0,0
105639,158672.0,2023-05-05,0,,,,,,,,4130.0,611.4285714285714,1.0,1.0,q2,0.42059854152855386,0.3,5,2,18,20,221,0,0.0,,0
105748,214857.0,2023-07-05,0,,,,,,,,12748.0,2318.8571428571427,1.0,1.0,q4,0.8501752059854153,0.3,7,3,27,20,160,0,0.0,,1
107267,218080.0,2023-07-01,0,,,,,,,,38407.0,5538.285714285715,1.0,1.0,q4,0.9555829150487736,0.3,7,3,26,24,164,0,0.0,,0
107267,219724.0,2023-07-04,1,,38407.0,5538.285714285715,0.0,0.0,,,35050.0,5022.714285714285,0.9125940583747755,0.9069077589764754,q4,0.9485936168197746,0.3013157894736842,7,3,27,21,161,3,243.5,38407.0,0
107267,237681.0,2023-08-01,2,3.0,36728.5,5280.5,1678.5,257.7857142857147,-3357.0000000000027,-515.5714285714296,15276.0,2182.285714285714,0.4159167948595777,0.4132725526532931,q4,0.8388957287621934,0.03853465248885969,8,3,31,24,133,31,35.346774193548384,36728.5,0
107267,247787.0,2023-08-01,3,15.5,29577.666666666668,4247.761904761905,10205.24748461409,1475.6009836803948,-11565.499999999996,-1678.0000000000005,59515.0,8581.142857142857,2.012160075732816,2.020156272771095,q4,0.9818543422672602,7.533815241640765e-05,8,3,31,24,133,31,47.12903225806451,29577.666666666668,0
107267,231249.0,2023-08-02,4,10.333333333333334,37062.0,5331.107142857143,15689.360837841674,2270.233338665829,4354.999999999991,628.814285714285,25258.0,3608.285714285714,0.6815066645081215,0.6768360900643795,q4,0.9167534804432238,0.5904061625775274,8,3,31,23,132,32,57.0703125,36613.666666666664,0
107267,244156.0,2023-08-03,5,8.0,34701.2,4986.542857142857,14806.023820053782,2144.3100796179224,-183.3000000000018,-30.157142857143665,23495.0,3376.5714285714284,0.6770659227922954,0.6771367509124557,q4,0.9082488872052278,0.2832898438050697,8,3,31,22,131,33,66.4090909090909,33349.666666666664,0
107267,235638.0,2023-08-04,6,6.6,32833.5,4718.214285714285,14146.500188503634,2047.369664353999,-1705.6285714285702,-247.22857142857177,26266.0,3752.285714285714,0.7999756346414485,0.7952766633865719,q4,0.9213372478454399,0.1292060201049989,8,3,31,21,130,34,75.19852941176471,36089.333333333336,0
107267,239850.0,2023-08-04,7,5.666666666666667,31895.285714285714,4580.224489795918,13297.21313137548,1925.3966186499613,-1769.6785714285706,-258.0102040816326,26182.0,3762.8571428571427,0.8208736624758697,0.8215442608195838,q4,0.9218297187233639,0.12432294276616247,8,3,31,21,130,34,85.94117647058823,25006.333333333332,0
107267,232671.0,2023-08-05,8,4.857142857142857,31181.125,4478.053571428572,12581.099757548027,1821.2167354931444,-1655.8928571428537,-240.1207482993194,54466.0,7780.857142857143,1.7467618631463746,1.737553385359551,q4,0.9777062221801307,0.13430748684046395,8,3,31,20,129,35,93.92142857142858,25314.333333333332,0
107267,236432.0,2023-08-05,9,4.375,33768.333333333336,4845.031746031746,13937.220948875633,2006.4091137831306,393.2000000000007,52.102380952381246,51817.0,7446.857142857143,1.5344849711267952,1.5370089471459885,q4,0.9741831612842126,0.3571164089785648,8,3,31,20,129,35,104.35714285714286,35638.0,0
107267,246780.0,2023-08-07,10,3.888888888888889,35573.2,5105.214285714285,14287.736285360254,2057.271096449302,1270.4363636363632,179.81038961038948,13194.0,1884.857142857143,0.3708971922683369,0.3692023561344844,q4,0.8072828866369921,0.4548918243740173,8,3,32,18,127,37,108.58783783783784,44155.0,0
107267,260619.0,2023-09-01,11,3.7,33538.72727272727,4812.454545454545,15065.592352297996,2169.02895847473,-64.40909090909031,-11.522077922077914,10495.0,1526.5714285714287,0.31292183256262773,0.31721264360061424,q3,0.7520503835590492,0.305671456999387,9,3,35,24,102,62,70.69354838709677,39825.666666666664,0
107267,271590.0,2023-09-01,12,5.636363636363637,31618.416666666668,4538.630952380952,15767.728263018389,2266.5838536230103,-935.8426573426584,-135.24325674325672,26348.0,3820.0,0.8333118093094478,0.8416634972261932,q4,0.923629131546548,0.20587859826155405,9,3,35,24,102,62,76.58467741935483,25168.666666666668,0
107267,268539.0,2023-09-05,13,5.166666666666667,31213.0,4483.351648351649,15214.101839058092,2186.066601365476,-909.0549450549446,-129.95368916797472,35523.0,5114.571428571428,1.13808349085317,1.1407919408801792,q4,0.9499857941092906,0.21018398672046876,9,3,36,20,98,66,77.47727272727272,16679.0,0
109734,243744.0,2023-08-02,0,,,,,,,,5054.0,743.0,1.0,1.0,q2,0.5070271806042239,0.3,8,3,31,23,132,0,0.0,,0
109734,236723.0,2023-08-05,1,,5054.0,743.0,0.0,0.0,,,3305.0,472.14285714285717,0.6539374752671152,0.6354547202461065,q2,0.35443697319821954,0.3013157894736842,8,3,31,20,129,3,243.5,5054.0,0
109734,267147.0,2023-09-02,2,3.0,4179.5,607.5714285714286,874.5,135.4285714285714,-1749.0000000000011,-270.8571428571429,9682.0,1425.7142857142858,2.3165450412728794,2.3465788854925935,q3,0.7307889004640591,0.1190888595240127,9,3,35,23,101,31,35.346774193548384,4179.5,0
109734,273711.0,2023-10-02,3,15.5,6013.666666666667,880.2857142857143,2690.384400456972,401.2149406134181,2314.0000000000005,341.357142857143,10507.0,1738.7142857142858,1.747186963028657,1.975170399221032,q3,0.7886447580263283,0.5227734857811681,10,4,40,23,71,61,23.95081967213115,6013.666666666667,0
114488,122850.0,2023-03-05,0,,,,,,,,2052.0,81.33333333333333,1.0,1.0,q1,0.03860214035420021,0.3,3,1,9,20,282,0,0.0,,0
114764,228621.0,2023-07-01,0,,,,,,,,599.0,85.57142857142857,1.0,1.0,q1,0.04159484799696941,0.3,7,3,26,24,164,0,0.0,,0
114764,215901.0,2023-07-06,1,,599.0,85.57142857142857,0.0,0.0,,,1019.0,145.57142857142858,1.7011686143572622,1.7011686143572622,q1,0.0966189980111753,0.3013157894736842,7,3,27,19,159,5,146.1,599.0,0
114764,226973.0,2023-07-06,2,5.0,809.0,115.57142857142858,210.0,30.000000000000004,419.9999999999997,59.999999999999986,1328.0,191.14285714285714,1.6415327564894933,1.6538936959208899,q1,0.12968084098873,0.3512540041128217,7,3,27,19,159,5,219.15,809.0,0
114764,216731.0,2023-07-07,3,2.5,982.0,140.76190476190476,298.7607738643077,43.2333225811514,364.50000000000017,52.78571428571429,1019.0,147.85714285714286,1.0376782077393076,1.0504059539918809,q1,0.09803958708211005,0.34670715026762317,7,3,27,18,158,6,243.5,982.0,0
114764,222237.0,2023-07-07,4,2.0,991.25,142.53571428571428,259.2299895845386,37.56699797341669,156.8999999999999,23.242857142857133,1208.0,176.42857142857142,1.2186633039092056,1.2377850162866448,q1,0.11895065820626953,0.3240639599270182,7,3,27,18,158,6,304.375,1122.0,0
114764,242964.0,2023-08-01,5,1.5,1034.6,149.31428571428572,247.54199643696825,36.23285238339282,121.79999999999994,18.399999999999988,4398.0,628.2857142857143,4.25091822926735,4.2078071182548795,q2,0.42896107585945636,0.3213919339692903,8,3,31,24,133,31,70.69354838709677,1185.0,0
114764,248891.0,2023-08-02,6,6.2,1595.1666666666667,229.14285714285714,1273.6715192265583,181.54068526962016,550.0857142857141,78.93877551020407,499.0,71.28571428571429,0.31281997701389613,0.3110972568578554,q1,0.03275878397575528,0.3724280616903259,8,3,31,23,132,32,79.8984375,2208.3333333333335,0
114764,251396.0,2023-09-02,7,5.333333333333333,1438.5714285714287,206.59183673469389,1240.0093153040489,176.918528606432,226.35714285714303,32.42346938775512,999.0,144.71428571428572,0.6944389275074478,0.7004840462313544,q1,0.09556776209868359,0.3361866257768234,9,3,35,23,101,63,46.38095238095238,2035.0,0
114764,259214.0,2023-09-06,8,9.0,1383.625,198.85714285714286,1168.9969993011102,166.75258159737066,114.27380952380946,16.45918367346939,1518.0,216.85714285714286,1.0971180775137772,1.0905172413793103,q1,0.15108438299081353,0.32426681350381625,9,3,36,19,97,67,49.06343283582089,1965.3333333333333,0
114764,264504.0,2023-09-06,9,8.375,1398.5555555555557,200.85714285714286,1102.9496927291643,157.31757963329466,88.95000000000003,12.72142857142857,814.0,116.28571428571429,0.5820290776197664,0.5789473684210527,q1,0.07175868926981721,0.3225476110923633,9,3,36,19,97,67,54.514925373134325,1005.3333333333334,0
